"","logFC","logCPM","PValue","FDR"
"YMR272C",0.278043068733766,7.57406811507885,0.311301274004507,0.628262571172731
"YER016W",0.27446312562342,6.47519041858799,0.311640152393231,0.628703277275903
"YJR012C",0.492941124166668,4.44715501951593,0.312110120653968,0.629172324372321
"YJL087C",0.476260666646353,4.97225879419881,0.312129655968517,0.629172324372321
"YOR132W",-0.267906064188713,7.2621409782834,0.312234454245723,0.629172324372321
"YDR280W",0.32442047907654,6.04437917389259,0.31262884244049,0.629472646439484
"YJR058C",-0.396937730628857,5.77883871131959,0.312735829966942,0.629472646439484
"YER147C",-0.433361021764224,5.42112754844777,0.312745466661135,0.629472646439484
"YOR337W",0.487032327024677,4.53405265223937,0.313015568785285,0.629768219521929
"YER124C",-0.291419455820899,7.5745350879732,0.313133747640384,0.629768219521929
"YPR180W",-0.308771672821652,6.0474952815048,0.313496766167691,0.630255348399555
"YOL067C",-0.424826714249352,4.7610111897712,0.313643285216446,0.630307018094837
"YPR115W",-0.297163936597813,7.735143347533,0.31397600342499,0.630647442354933
"YJR064W",0.331006307036032,7.95678438213581,0.314107037779961,0.630647442354933
"YIL140W",-0.342340259691551,6.11935310021791,0.314175331163594,0.630647442354933
"YML009C",-0.513331986956618,4.88026206186935,0.314299282549301,0.630653598869118
"YGL062W",-0.398568907524374,9.97881831784423,0.314558493267562,0.630931049356735
"YHR207C",-0.296275885645782,5.96757130444242,0.315276658885745,0.632006213445034
"YAR028W",0.4976791838638,4.49693590947288,0.315336816867438,0.632006213445034
"YLR059C",0.315697584125954,5.77014532234444,0.315472909383768,0.632036162924392
"YDL019C",-0.357329525551618,8.69142171805912,0.315644014511198,0.6321362087159
"YGL019W",0.276671606464071,7.21477991460387,0.315868052405976,0.632166470026718
"YNL139C",0.263228958162052,6.69131960460928,0.315937226099842,0.632166470026718
"YLR328W",0.393449087980617,6.68517770702532,0.316022647849277,0.632166470026718
"YPL110C",0.305455035067221,6.46515199213122,0.316420689959083,0.632605591717943
"YDR197W",-0.352422780085182,5.69264792664949,0.316484683608172,0.632605591717943
"YDR350C",-0.310813185329799,6.14566468732225,0.316753778533431,0.632761894100078
"YGL255W",0.587901152014579,5.31868576601214,0.316805456658885,0.632761894100078
"YDL027C",-0.299418626705013,6.61137293856285,0.317147899064786,0.632807034265559
"YBR291C",-0.449066112785125,5.83995366868595,0.3171826172445,0.632807034265559
"YMR283C",0.434334928607448,4.81484973743623,0.317195435179369,0.632807034265559
"YPL112C",0.305617690221954,5.97568389963212,0.31739669870955,0.632807034265559
"YCL026C-B",-0.374785933099827,5.29888595488905,0.317434542586346,0.632807034265559
"YLR028C",-0.359573007158625,8.92998906202769,0.317838523962951,0.633144172691416
"YFL068W",-0.444043669200624,5.09144895960611,0.31786498839605,0.633144172691416
"YPR166C",-0.496159574699697,4.60308065345591,0.317967746300845,0.633144172691416
"YHR146W",-0.313049006371399,7.88744604072807,0.318513736999282,0.633557767232895
"YPR045C",0.278463556517615,6.37039365267886,0.318627246533338,0.633557767232895
"YGR257C",-0.351971859454461,5.77037702527717,0.31865636387562,0.633557767232895
"YML048W",-0.333435067684508,8.46369730866249,0.318661219325114,0.633557767232895
"YER014W",-0.416280600461852,5.30068873931441,0.318814621104985,0.633601240890125
"YEL047C",-0.263507173744017,6.84499811747675,0.318925984009482,0.633601240890125
"YKR058W",-0.289441045057784,7.64637637281405,0.319189876480397,0.633884120897689
"YMR104C",0.30671729642296,8.07839968428383,0.319329071834283,0.6339192419176
"YMR113W",0.397351872852097,5.35904118543723,0.319570968873284,0.634158137927699
"YGR040W",0.371370662623944,5.41669784467539,0.319791624483714,0.634354716704007
"YNR023W",0.334412325048309,5.7781524205159,0.320627745220066,0.635462969020345
"YGL040C",-0.30090556761686,7.41256380011542,0.320732234621578,0.635462969020345
"YPR104C",0.348385190990493,5.7656867583735,0.32077795013852,0.635462969020345
"YBR273C",-0.278822262499302,7.09836733558615,0.320837542725626,0.635462969020345
"YNL076W",0.272314978652806,6.3713064044102,0.321284938945701,0.636107600182057
"YLR157C-B",-0.476003176449265,8.30091786978388,0.321465521070109,0.636110292419294
"YFL051C",-0.446414270173656,4.66356854669921,0.32153015930797,0.636110292419294
"YNR028W",0.311890452036164,6.06772616947551,0.32265639339971,0.638096438349616
"YGL085W",-0.434872339342185,5.03334310256822,0.322937514230563,0.638410387169704
"YAL042W",0.345373033130961,7.80360428512112,0.323204439913922,0.638696046602625
"YOL016C",-0.402124845635196,7.78665242659492,0.323886825279539,0.639802183825578
"YJL116C",0.414379695443014,5.13954412957055,0.324217478579013,0.640212939343949
"YMR129W",0.25508691810347,6.81186914603492,0.324551630375861,0.640579466434052
"YJL062W",0.265847315085288,6.14203806913807,0.324713802564352,0.640579466434052
"YGR161C",0.30593101932094,6.44376670288442,0.324771456530203,0.640579466434052
"YBR271W",0.587038520100657,4.72266173188035,0.325042761027786,0.64087229186771
"YMR172W",0.330630470532373,5.8364364441002,0.325485712117096,0.641503196114429
"YMR190C",-0.284960857617886,6.05513698900957,0.325886263781186,0.641859824834225
"YDL240W",0.491705560100109,4.87120791974749,0.326018665072659,0.641859824834225
"YJR102C",-0.425668030554497,4.75425653649061,0.326035755378703,0.641859824834225
"YMR166C",-0.355754003403498,5.60049490446852,0.326577966044303,0.642684741174323
"YDR019C",-0.342872581546599,8.73680438059471,0.327042934779464,0.643255431871077
"YNL149C",0.273060641952389,6.86770019013728,0.327114560236528,0.643255431871077
"YEL001C",0.262968944863336,7.21381608033701,0.327836073884684,0.644382096616706
"YKR071C",0.339652069803739,7.39152848562034,0.328006339885482,0.644382096616706
"YDR159W",-0.294315542444509,6.349432238497,0.328110361937568,0.644382096616706
"YCR024C-A",0.259682311752763,7.39772891660912,0.328181566170326,0.644382096616706
"YJL129C",0.250004814270183,6.83530544575622,0.328598781867412,0.644559971923125
"YKR087C",0.36709803932734,5.48308102846048,0.328615909494983,0.644559971923125
"YFR009W",0.315336345069672,7.98933752827201,0.328731936262237,0.644559971923125
"YPR074C",0.395172737174871,9.72963600449757,0.328889666331806,0.644559971923125
"YBR106W",0.376653336575636,8.02195280317074,0.328937166814821,0.644559971923125
"YJR049C",-0.270681300087396,6.66203582177599,0.32908770179042,0.644559971923125
"YGR120C",0.439666322734854,5.17426101332994,0.329137006939468,0.644559971923125
"YER112W",0.329827215911898,5.73086768969124,0.329469207415402,0.64496842592351
"YIL041W",-0.334113669960306,8.18224106870706,0.329673227799661,0.644974852514928
"YPR138C",-0.389950926321303,6.55594361061787,0.329863445014635,0.644974852514928
"YNL190W",0.271681758691651,7.61192717054462,0.329872489389719,0.644974852514928
"YPR159W",0.292093565853063,7.8773959351906,0.329967008120058,0.644974852514928
"YGL004C",-0.31936205817265,5.92748048834964,0.330331346382984,0.645445181303381
"YBR082C",-0.336071292938756,8.5242218162091,0.330774669914478,0.645978655964879
"YLR214W",-0.399720317636009,4.93123377162414,0.330852016242698,0.645978655964879
"YHR026W",0.297579922831648,7.62920794010034,0.33106486546412,0.646134225145115
"YMR071C",-0.281932372220032,6.63487961335872,0.331179397745455,0.646134225145115
"YIL001W",0.409906404396056,5.14497551124114,0.331438739303374,0.646398468390917
"YGL057C",-0.550645668501399,4.31233531241926,0.331796140371345,0.646716370226438
"YDL141W",0.266786617522899,6.20036000286321,0.331849668985274,0.646716370226438
"YHR152W",0.335464499887951,5.61120939149849,0.332044035179711,0.646853521856815
"YKR064W",0.320702322619563,5.69971682005254,0.332914019127258,0.648306247774135
"YPL254W",0.518196587648773,4.81025257742161,0.333475018029612,0.648641561732991
"YKL064W",-0.287913483503455,7.79577216610299,0.333588519593934,0.648641561732991
"YDR296W",-0.289629560042854,6.28204574203552,0.333602799340515,0.648641561732991
"YNL086W",-0.462590178757345,4.33307534500076,0.333706184796452,0.648641561732991
"YMR199W",0.311881482898452,5.74706546524002,0.33386403419903,0.648641561732991
"YGR100W",-0.258813974975327,7.16169161050303,0.333903690132954,0.648641561732991
"YGR260W",0.335747715101978,8.13688868379348,0.333956533412846,0.648641561732991
"YBL047C",-0.346210886822766,9.01020908340406,0.334198036032923,0.648695750217693
"YBR223C",-0.334791964509327,5.47303148862384,0.334233117996005,0.648695750217693
"YKR099W",0.50264361918749,4.99755776818523,0.335113581738461,0.650162720687821
"YDR263C",-0.621383820262146,4.30992997059483,0.335337176058201,0.650354664496518
"YJL013C",-0.323208141987707,5.6522572198361,0.335800513240614,0.650738152392129
"YJL099W",0.435938476963589,5.28942126916878,0.335877400371238,0.650738152392129
"YBR017C",0.268028614270448,7.49739828729049,0.335909113358636,0.650738152392129
"YJR001W",-0.347680703937185,7.86155333965486,0.336177636342212,0.650871132978773
"YOR104W",-0.559827758731309,4.57763198680842,0.336227276859841,0.650871132978773
"YGL191W",-0.310228175847558,8.28055948744689,0.33761389191979,0.653301068323255
"YPR063C",0.398867599817768,6.43023538902276,0.337732984716852,0.653301068323255
"YBL018C",-0.517450385484039,4.32489766986569,0.338073362296987,0.653717098259221
"YGR007W",0.287073279878617,6.14922024090729,0.338838226154834,0.654953325620514
"YLR298C",0.424859206495863,5.33717986231559,0.339010490537913,0.655043603383811
"YMR191W",-0.289718962435931,6.89315956840657,0.339442885159586,0.655508681354476
"YER013W",0.277580870683552,6.01244754328833,0.339530038439239,0.655508681354476
"YJL082W",-0.290441053517208,7.78152857162991,0.339731788785762,0.655508681354476
"YIL158W",0.395232568376772,4.90284048395178,0.339753780790205,0.655508681354476
"YDR461W",0.500484997300558,5.6408500630574,0.340242224127495,0.656208385683232
"YGR010W",-0.358336670507209,5.64079824586749,0.340557208615075,0.656573154968533
"YDR422C",-0.321639567109682,6.53517712106868,0.340831710328027,0.656819637979076
"YBL085W",0.264154251352573,7.25527576249122,0.3409368563633,0.656819637979076
"YPR109W",0.350147630066401,5.38422663415615,0.341294632232767,0.657266185440512
"YGL190C",-0.27938462874565,7.33106880756131,0.341427030224711,0.657278530141077
"YMR266W",0.331299996033963,8.30575049006124,0.341575540907442,0.657321872709009
"YIL030C",0.243349661610782,7.39278558885404,0.342163293395609,0.658210140724519
"YIL002W-A",0.332023531946138,5.51668000863935,0.342891119282324,0.659068373533643
"YGL187C",-0.29415291968438,8.03074252792066,0.342943289912954,0.659068373533643
"YGR185C",0.528465867329013,8.41187946999096,0.342988429009745,0.659068373533643
"YBR014C",-0.36265941922288,5.79741651105999,0.343222400781607,0.659275134343758
"YEL017W",-0.342234965285559,6.21099319853054,0.343574956451065,0.65970943975164
"YPL011C",0.295805937953536,5.64272417451567,0.343819722889092,0.659936532123764
"YBR212W",-0.300107887761275,8.04890555846512,0.344152931569237,0.66012993476824
"YPL107W",-0.389270779370158,5.42508227596804,0.344241608117963,0.66012993476824
"YDR477W",-0.282330975576333,7.79411585778813,0.344396353921508,0.66012993476824
"YNL136W",0.270417710131685,6.68792104809769,0.344743978125835,0.66012993476824
"YFL008W",0.26092714670775,6.89556052529468,0.344767975153169,0.66012993476824
"YIL159W",0.579588588288924,4.5807566367856,0.344818188417596,0.66012993476824
"YBL099W",-0.364889319031137,10.9605714844593,0.34484970475808,0.66012993476824
"YLR084C",0.338605174798549,5.37787069922179,0.344932758707729,0.66012993476824
"YER020W",-0.324891801027177,8.14356149193247,0.345061055909056,0.660133307179151
"YPL063W",0.305296586088736,7.69091134127082,0.345251889771247,0.660256271604323
"YLR155C",-0.32290710580501,6.27276350700353,0.345604332580067,0.66068809200081
"YGL159W",-0.3329649337027,5.49676281065352,0.346698210117861,0.662536469664792
"YPR032W",-0.273702156601781,6.01883105626397,0.347122365945217,0.662697116282228
"YGL105W",0.396291863947034,8.83461217439698,0.34728309065878,0.662697116282228
"YPL056C",-0.398359777857428,4.71023028042505,0.347292678954207,0.662697116282228
"YNL263C",-0.273763543733999,6.44672154895569,0.347376265159177,0.662697116282228
"YJR139C",-0.360369610685316,9.2033749786116,0.347513847265833,0.662697116282228
"YLR201C",-0.314160660343477,6.19131810112469,0.348011396713237,0.662697116282228
"YIL139C",0.477593353205478,4.09926677630477,0.348034754566024,0.662697116282228
"YNL244C",0.315808781525321,7.02412862779982,0.348115974157207,0.662697116282228
"YBR263W",0.303812922743073,8.03343738357932,0.348214530383861,0.662697116282228
"YIL128W",0.297475075151767,6.23487702212778,0.348326007182284,0.662697116282228
"YDL139C",-0.534265951376894,4.04991135359425,0.348618819318311,0.662697116282228
"YML032C",-0.273836755267005,6.64514042183272,0.348657814725613,0.662697116282228
"YPR117W",-0.270903606157774,6.4717517816621,0.348705458487209,0.662697116282228
"YBL025W",0.457511151234277,4.14517785630574,0.348706490136131,0.662697116282228
"YCR052W",0.307454149063312,6.46595183018559,0.348758371013972,0.662697116282228
"YLR094C",0.288784926400672,5.70025094425758,0.348814698353651,0.662697116282228
"YGR091W",0.342066441865206,5.27482062150443,0.349074928490075,0.662950091711949
"YOL031C",0.30887968247659,5.75753317475153,0.349392713885227,0.663312150050665
"YOR062C",0.301273807487781,5.65162548192854,0.350160362339046,0.664433171753227
"YGL231C",0.261342389540661,6.30142492557992,0.350237918788839,0.664433171753227
"YGR258C",-0.2487731655084,6.67589712868305,0.350505446119284,0.664698986697312
"YFR004W",-0.282627047817202,7.77456320830466,0.350753280616345,0.66492727651725
"YNL040W",-0.314842185397118,6.42519754201737,0.351186584096678,0.664984602686568
"YCL045C",0.286587893018371,7.82109625163696,0.351247856003124,0.664984602686568
"YNL012W",-0.530053520918612,5.04623598483969,0.351324309080867,0.664984602686568
"YMR054W",-0.271637716571806,7.722464495095,0.351351583858995,0.664984602686568
"YJR118C",0.340778352549252,5.6254420084071,0.351420845238043,0.664984602686568
"YDL220C",-0.400345542305345,4.71246447534041,0.352019374864243,0.665719428235071
"YLR301W",-0.246164800218167,7.30273285639173,0.35209153179264,0.665719428235071
"YDR145W",0.252441560514853,7.25642640504189,0.352191991935748,0.665719428235071
"YPL105C",0.283044816692895,8.01716101697186,0.352648258414915,0.666054885110469
"YML105C",0.325926174707108,6.25361359516305,0.352705308463051,0.666054885110469
"YPL036W",-0.47041159192934,4.32953843569283,0.352813071788588,0.666054885110469
"YJL071W",-0.339489319345571,5.22262890354639,0.352880142312696,0.666054885110469
"YML085C",-0.35231918148662,8.84120961601193,0.353116378278046,0.666259727116299
"YKL002W",-0.278410631961752,6.57606652672851,0.353551651594309,0.66670727108656
"YGR020C",0.257588766162942,7.27305470115558,0.353609166014282,0.66670727108656
"YNL311C",0.325173405176643,5.29327996153158,0.354073146090991,0.666786084501448
"YMR186W",-0.365658790465386,11.0858764650021,0.354139351768217,0.666786084501448
"YLR108C",0.384848522402607,5.44978728835565,0.354250426389961,0.666786084501448
"YER099C",-0.298660882594707,6.55402277008661,0.354259108851359,0.666786084501448
"YMR221C",0.269163268247581,6.56584967667204,0.354290018447003,0.666786084501448
"YOL095C",-0.563859090415879,4.47719346220183,0.35511260299949,0.668000493501294
"YGL110C",0.289477811435079,6.08574646177422,0.35519136840571,0.668000493501294
"YDR002W",0.304281562474528,8.279793444091,0.35575161663253,0.668813039269157
"YOR299W",0.271415357486191,6.9496816938088,0.356716059132276,0.670384611128632
"YKL190W",-0.286211257235738,6.33390228826625,0.35696903910424,0.670618464892625
"YPR061C",-0.563908466615436,4.5105226940199,0.357329330412833,0.670972481083433
"YMR080C",0.267869617702813,7.38030831116043,0.357457214933541,0.670972481083433
"YMR119W",-0.255899301322096,6.84254833596541,0.357543319419579,0.670972481083433
"YOL130W",0.270134280853382,6.90938235163483,0.358358409003249,0.672128930879726
"YEL070W",-0.570115168659849,5.08031476613835,0.358432226557446,0.672128930879726
"YGR143W",-0.2617445729256,7.31432547516411,0.358546063760452,0.672128930879726
"YJL106W",0.631271158458476,4.0251725482547,0.359221188036345,0.673000297038511
"YGR262C",0.329732369874132,5.21187952722274,0.359327928287056,0.673000297038511
